,adviseInfo,clCodeNm,cntntsNo,distbNm,dlthtsCodeNm,dlthtsManageInfo,eclgyCodeNm,etcEraInfo,flclrCodeNm,flpodmtBigInfo,flpodmtMddlInfo,flpodmtSmallInfo,fmlCodeNm,fmlNm,fmldeSeasonCodeNm,fmldecolrCodeNm,fncltyInfo,frtlzrInfo,growthAraInfo,growthHgInfo,grwhTpCode,grwhTpCodeNm,grwhstleCodeNm,grwtveCode,grwtveCodeNm,hdCode,hdCodeNm,hgBigInfo,hgMddlInfo,hgSmallInfo,ignSeasonCodeNm,imageEvlLinkCours,indoorpsncpacompositionCodeNm,lefStleInfo,lefcolrCodeNm,lefmrkCodeNm,lighttdemanddoCodeNm,managedemanddoCode,managedemanddoCodeNm,managelevelCode,managelevelCodeNm,orgplceInfo,pcBigInfo,pcMddlInfo,pcSmallInfo,plntbneNm,plntzrNm,postngplaceCodeNm,prpgtEraInfo,prpgtmthCodeNm,smellCode,smellCodeNm,soilInfo,speclmanageInfo,toxctyInfo,volmeBigInfo,volmeMddlInfo,volmeSmallInfo,vrticlBigInfo,vrticlMddlInfo,vrticlSmallInfo,watercycleAutumnCode,watercycleAutumnCodeNm,watercycleSprngCode,watercycleSprngCodeNm,watercycleSummerCode,watercycleSummerCodeNm,watercycleWinterCode,watercycleWinterCodeNm,widthBigInfo,widthMddlInfo,widthSmallInfo,winterLwetTpCode,winterLwetTpCodeNm
111,불염포는 흰색이나 나이가 들면 녹색을 띤다.,잎&꽃보기식물,19717,"스파트, 스파티필럼","응애,깍지벌레",,일반형,없음,흰색,,,,천남성과,063053,,,"대표적인 품종은 다음과 같다.

① 파티니이(S. patinii): 

원산지는 확실하지 않으며 한국에서 흔히 재배한다. 높이 40∼50cm 정도로 자라며 무리 지어 난다. 잎은 혁질(革質:가죽 같은 질감)로서 긴 타원 모양 바소꼴이며 길이 약 20cm, 나비 8cm 정도이다. 불염포는 길이 8∼10cm로서 흰색이다. 그늘진 곳에서도 잘 자란다.

② 칸니폴리움(S. cannifolium): 

남아메리카 북부와 트리니다드토바고 원산이다. 원예종이 많으며 높이 80∼100cm 정도이다. 땅속줄기가 자란 것으로서 무리지어 난다. 잎은 두껍고 길이 30∼50cm, 나비 10∼18cm이며 잎자루와 같은 길이이다. 추위에는 약하나 그늘에서도 자란다.

③ 플로리분둠(S. floribundum): 

콜럼비아 원산이다. 높이 약 30cm이다. 왜성종으로서 잎은 빽빽이 나나 무리를 이루지 못하고 생장도 더디다. 잎은 타원 모양으로서 둥그스름하며 혁질이다. 잎은 길이 15∼20cm, 나비 8cm 정도이다. 불염포는 넓은 달걀 모양이며 육수꽃차례로 달린다. 향기가 강하고 열매를 잘 맺는다. 번식은 종자로 한다.

④ 왈리시(S. wallisii): 

중앙 아메리카가 원산지인 상록다년초다. 최대 90cm까지 자라며 10~12cm의 타원형 불염포를 가지고 있다. 불염포는 흰색이나 나이가 들면 녹색을 띤다. 광택이 있는 잎은 약 60cm까지 자라며 타 종보다 큰 편이다. 마우나로아(mauna loa), 센세이션(sensation), 도미노(domino)를 비롯한 다양한 원예 품종의 모태가 되었다. 상업적으로 가장 많이 이용되고 있는 대형 원예종인 마우나로아는 미항공우주국(NASA)의 공기정화식물 실험을 거친 원예종으로 벤젠, 폼알데하이드, 트릴클로로에틸렌, 크실렌, 톨루엔, 암모니아, ,아세톤 등의 제거 능력이 특히 매우 뛰어나 공기정화식물로도 인기가 많다.

꽃자루가 길고 흰색의 아름다운 포엽에 꼬리같은 육수화서가 붙어있다. 공기정화식물로도 유명하지만, 칼라를 닮은 포엽이 완전히 전개되면 우아한 꽃과 같은 느낌이다. 흰색의 포엽은 시간이 지날수록 녹색으로 바뀌어 간다. 공중습도 관리에 유의하며 습한 여름철을 제외하고 잎에 자주 분무한다. 재배가 쉽지만 추위에는 조금 약하므로 겨울철 냉해를 받지 않도록 주의한다.",비료를 많이 요구함,30,40,082003,21~25℃,풀모양,,,083002,40 ~ 70%,,,,"봄,여름",,"중층목,하층목",,"녹색, 연두색",기타 (무늬없음 등),"낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058002,보통 (약간 잘 견딤),089002,경험자,"콜롬비아, 베네수엘라",,,,Spathiphyllum wallisii,"spath, peace lilies","실내 어두운 곳 (실내깊이 500 이상cm),거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,"삽목,분주",079004,거의 없음,,,약간 있음,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057005,13℃ 이상
112,,잎&꽃보기식물,19718,,"응애,깍지벌레",,일반형,없음,흰색,,,,천남성과,063053,,,,비료를 많이 요구함,40,60,082003,21~25℃,풀모양,,,083002,40 ~ 70%,,,,"봄,여름",,"중층목,하층목",,기타,기타 (무늬없음 등),"낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058002,보통 (약간 잘 견딤),,,"콜롬비아, 베네수엘라",,,,Spathiphyllum 'Clevelandii',"spath, peace lilies","실내 어두운 곳 (실내깊이 500 이상cm),거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,"파종,분주",079004,거의 없음,,,약간 있음,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057005,13℃ 이상
113,행잉이용,잎보기식물,19719,,"응애,깍지벌레,온실가루이",,일반형,,,,,,포도과,063057,,,시서스는 그리스어로 담쟁이덩굴을 뜻하며 ‘포도아이비’라고 불리는 생명력이 강한 엔렌다니카와 ‘캥거루이이비’ 라고 불리는 안타르티카 등 다양한 품종이 있다. 시서스 안타르티카는 잎이 난형으로 밝은 녹색이고 가장자리에 엉성한 톱니가 있다. 덩굴손이 있어서 다른 물체에 매달리는 특성이 있어 끈으로 연결시켜 유인하여 기를 수 있다. 오존에 민감해 오존의 피해정도를 육안으로 확인할 수 있어 실내에서 기를 때 오존경보장치 기능을 할 수 있다.,비료를 보통 요구함,40,30,082003,21~25℃,덩굴성,,,083002,40 ~ 70%,,,,,,하층목,,"녹색, 연두색,흰색, 크림색",기타 (무늬없음 등),"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058002,보통 (약간 잘 견딤),089002,경험자,"남미 북부, 서인도제도",,,,Cissus antarctica,"Grape ivy, Venezuela tree bine","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,삽목,079004,거의 없음,부식토,,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,,,,057005,13℃ 이상
114,,잎&꽃보기식물,19707,시클라멘,"진딧물,응애,온실가루이",,일반형,,"보라색,분홍색,빨강색,흰색",,,,앵초과,063045,,,"덩이줄기 구근식물인 시클라멘의 꽃은 11월~3월까지 피고, 한줄기 끝에 1개의 꽃이 피며, 보라색, 분홍색, 빨강색, 흰색 등 꽃 색이 다양하다. 통풍이 잘 되는 서늘한 곳을 좋아한다. 하트모양의 독특한 화형을 오랫동안 감상 할 수 있고 겨울철 실내에서 재배가 용이한 장점이 있다. 관수는 잎과 구근이 닿지 않도록 저면관수 하는 것이 좋다. 생육온도는 16~20℃로 여름철 차광을 하여 온도조절을 해준다. 진딧물, 응애, 온실가루이 등 병충해에 조심한다.",비료를 보통 요구함,30,30,082002,16~20℃,풀모양,090003,느림,083002,40 ~ 70%,,,,"봄,겨울",,하층목,,"녹색, 연두색,은색, 회색",점무늬,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058003,필요함,089003,전문가,유럽,,,,Cyclamen persicum,Cyclamen,"거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,파종,079002,중간,,,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,,,053003,토양 표면이 말랐을때 충분히 관수함,,,,057003,7℃
115,,잎&꽃보기식물,19712,심비디움,"응애,깍지벌레",,건조형,,"분홍색,빨강색,오렌지색,노랑색,흰색,기타",,,,난초과,063010,,,"‘물위의 배’라는 뜻으로 꽃은 2개의 꽃잎 1개의 설판, 3개의 꽃받침으로 구성된다. 분홍색, 빨강색, 노란색, 흰색 등 다양한 색을 갖고 있으며 화려하지만 대부분 향기가 없다. 우리나라에서는 겨울철에 꽃이 피고 화분용이나 절화로 많이 쓰이며 결혼식 축하 코사지로 많이 쓰인다. 지하부 배지의 과습에 약하므로 건조하게 관리한다. 뿌리가 꽉 차기 전, 3~4월에 분갈이를 하는 것이 좋다.",,30,50,082003,21~25℃,풀모양,090002,보통,083003,70% 이상,,,,겨울,,중층목,,"녹색, 연두색,흰색, 크림색","줄무늬,잎 가장자리 무늬,기타 (무늬없음 등)","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058003,필요함,089003,전문가,"열대 및 아열대 아시아, 호주",,,,Cymbidium spp.,"Cymbidium Orchid, boat orchids","발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,"분주,기타",079002,중간,,,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057004,10℃
116,,잎보기식물,19714,싱고니움,"응애,깍지벌레,온실가루이",,일반형,,,,,,천남성과,063053,,,"연두색, 흰색, 빨강, 분홍색등의 잎색과 줄무늬, 점무늬 등 다양한 잎모양을 지닌 대표적인 잎보기식물이다. 실내 암모니아 제거능력 우수하고 반그늘을 좋아하며 고온다습한 환경에서 잘 자란다. 덩굴성이면서 줄기 마디에서 기근이 나와 다른 물체에 붙어 자란다. 줄기를 자르면 즙액이 나오고 이를 식용하면 위험하다. 응애, 깍지벌레, 온실가루이 병충해를 조심한다.",비료를 보통 요구함,30,30,082003,21~25℃,"덩굴성,풀모양",,,083002,40 ~ 70%,,,,,,"하층목,지피식물",,"녹색, 연두색,흰색, 크림색,빨강, 분홍, 자주색","줄무늬,점무늬,기타 (무늬없음 등)","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058003,필요함,089002,경험자,열대아메리카,,,,Syngonium podophyllum,Goose foot,"거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,"삽목,기타",079004,거의 없음,,,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053002,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),053002,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057004,10℃
117,,잎보기식물,19469,"아글라오네마, 아그로네마","응애,깍지벌레,온실가루이",깍지벌레,"일반형,수경형",없음,,,,,천남성과,063053,,,영화 ‘레옹’의 주인공이 소중하게 여기던 화분식물로 잘 알려진 화분식물로 은빛과 녹색이 잘 배합되어 고급스러운 느낌을 전해준다. 최근에는 화사한 빛깔의 품종 ‘오로라’도 유통되고 있다. 밝은 빛을 공급하면 가장자리와 주맥의 붉은 빛이 선명해진다. 추위에 약하므로 겨울철 실내온도를 잘 관리하며 수경재배로 재배가 가능하다.,비료를 보통 요구함,30,50,082003,21~25℃,풀모양,090002,보통,083002,40 ~ 70%,,,,,,"중층목,하층목",,"녹색, 연두색,은색, 회색","줄무늬,점무늬,기타 (무늬없음 등)","낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058002,보통 (약간 잘 견딤),089002,경험자,"말레이시아, 타이, 필리핀",,,,Aglaonema commutatum,"spotted evergreen, silver evergreen","실내 어두운 곳 (실내깊이 500 이상cm),거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,"삽목,분주,기타",079004,거의 없음,,,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057005,13℃ 이상
118,,"잎&꽃보기식물,선인장다육식물",19468,"석화, 사막의 장미, (추천 유통명: 아데니움)","응애,깍지벌레,온실가루이",,건조형,,"분홍색,빨강색,흰색,혼합색",,,,협죽도과,063058,,,,"비료를 보통 요구함(2회/년, 4월, 7월)",30,40,082003,21~25℃,"관목형,다육형",090003,느림,083002,40 ~ 70%,,,,"봄,여름",,"중층목,하층목",,"녹색, 연두색",기타 (무늬없음 등),"높은 광도(1,500~10,000 Lux)",058002,보통 (약간 잘 견딤),089002,경험자,"남아프리카, 동아프리카",,,,Adenium obesum,"desert rose, adenium, impala lily","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,"파종,삽목",079004,거의 없음,배수 잘 됨,,,,,,,,,053004,화분 흙 대부분 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057005,13℃ 이상
119,"테라리움, 실내 밝은 장소",잎보기식물,19467,,응애,응애,일반형,,,,,,고사리과,063004,,,고사리류의 식물로 처음엔 위로 자라다가 어느 정도 자라면 아래로 처지는 형태로 밝은 녹색 잎이 많이 달려 있어 매우 섬세한 느낌을 준다.연한 녹색의 잎이 부드러운 관엽식물이고 원줄기는 윤기나는 검은색이다.,비료를 보통 요구함,30,40,082003,21~25℃,풀모양,,,083002,40 ~ 70%,,,,,,하층목,,"녹색, 연두색",기타 (무늬없음 등),"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058004,특별 관리 요구,089002,경험자,브라질,,,,Adiantum raddianum,Delta maidenhair fern,"거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,분주,079004,거의 없음,,실내의 습도가 어느 정도인지 측정할 수 있는 지표식물인 만큼 잎에 자주 분무하여 잎이 건조하지 않도록 한다.,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057005,13℃ 이상
120,,잎보기식물,19466,"아라우카리아, 아로카리아","응애,깍지벌레","개각충, 응애, 총채벌레",일반형,잎이 따끔거리는 바늘모양,,,,,아라우카리아과,063044,,,"송곳모양의 부드러운 바늘이 있는 가지가 수평으로 자라는 우아한 상록성 나무이다.
공기정화능력이 우수하고 재배가 쉬워 실내식물로 기르기에 적합하다. 반음지나 반양지에서 잘 자라며 직접적으로 빛을 받으면 잎이 누렇게 타므로 직사광선은 피하는 게 좋다. 키가 큰 실내식물로 겨울철 크리스마스트리로 사용하기도 하는데 어두운 곳에 오래두면 모양이 흐트러지므로 주의한다. 추위에 강해 남부 지방에서는 실외 정원에서 키우기도 하고 실내에서 2~3년에 한번 씩 분갈이를 한다.",비료를 보통 요구함,50,150,082003,21~25℃,직립형,,,083002,40 ~ 70%,,,,,,"상층목,중층목",,"녹색, 연두색",기타 (무늬없음 등),"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058001,낮음 (잘 견딤),089001,초보자,"뉴질랜드, 오스트레일리아",,,,Araucaria heterophylla,Norfolk island pine,"거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,파종,079004,거의 없음,,,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057002,5℃
121,줄기가 황색을 나타내는 것은 병든 것이 아니라 원래 특성임,잎보기식물,19465,,"응애,깍지벌레",실내가 너무 건조하면 응애가 생길 수 있으며 잎 끝이 갈색으로 변한다.,일반형,,,,,,야자과,063060,,,NASA가 지정한 실내공기 정화 식물 중에서 가장 일등공신으로 꼽히는 식물로 거실이나 사무실 등의 공기정화에 필수적인 식물이다.비교적 키우기 쉽지만 너무 강한 직사광선이나 건조한 공기는 싫어한다. 야자류 중에서는 질감도 부드럽고 여성스러운 느낌을 주며 가습기를 대신할 정도로 증산량이 뛰어난 식물이다.,비료를 많이 요구함,100,200,082003,21~25℃,"직립형,관목형",090001,빠름,083002,40 ~ 70%,,,,,,"상층목,중층목",,"녹색, 연두색",기타 (무늬없음 등),"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058003,필요함,089002,경험자,인도 마다가스카르,,,,Chrysalidocarpus lutescens,"areca palm, butterfly palm, golden feather palm","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,파종,079004,거의 없음,증산율이 높기 때문에 수경재배나 지하관수로도 키울 수 있다. 수경재배나 지하관수를 하면,일부 가지에만 염분을 축적하는 독특한 성질을 가지고 있으며 축적된 염분이 포화상태에 이르렀을 때 그 가지가 말라죽게 되므로 이때는 빨리 가지를 잘라주도록 한다.,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,,,,057005,13℃ 이상
